normalisation_cts,signal_cts,normalised_cts,t (taus),T (temp),f_B (detuning),mw_pulse_duration,N (normalisation during p0 and p1),R (repetitions),P_cl_0,P_cl_1,phi (phase offset between pulses),P_cl
52171,34874,0.66845578,2.00E-06,27.19587708,3700000,2.10E-07,53824,5000000,0.007783759,0.006039748,190,0.007195793
52911,35154,0.664398849,2.72E-06,27.19743347,3700000,2.10E-07,53824,5000000,0.007783759,0.006039748,190,0.007152121
51205,33748,0.659076393,3.68E-06,27.1990509,3700000,2.10E-07,53824,5000000,0.007783759,0.006039748,190,0.007094826
51574,34047,0.660158336,4.99E-06,27.19960022,3700000,2.10E-07,53824,5000000,0.007783759,0.006039748,190,0.007106472
54597,32796,0.600692451,0,27.1985321,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.006716763
55994,34433,0.614941001,1.96E-08,27.19779968,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.006876086
54128,34497,0.637322783,3.92E-08,27.2000885,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007126352
54948,36279,0.660242558,5.88E-08,27.20039368,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007382634
54384,37180,0.68365711,7.83E-08,27.20085144,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007644449
55710,38805,0.696553707,9.79E-08,27.2013092,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007788655
54448,38781,0.712257683,1.18E-07,27.19935608,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007964252
54388,38761,0.71267575,1.37E-07,27.19935608,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007968926
54512,36896,0.676841915,1.76E-07,27.19996643,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007568243
55280,36464,0.659623861,1.96E-07,27.20097351,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007375716
55784,35656,0.639179826,2.15E-07,27.19941711,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007147117
53852,33315,0.618640065,2.35E-07,27.19841003,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.006917448
55376,32411,0.585289776,2.94E-07,27.20072937,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.006544535
56214,33903,0.603106081,3.13E-07,27.19953918,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.006743751
54773,37396,0.682745278,3.92E-07,27.20094299,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007634253
56055,39106,0.697636366,4.11E-07,27.19895935,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007800761
55328,39648,0.716599345,4.31E-07,27.19847107,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.008012799
54089,36817,0.680674553,4.90E-07,27.2013092,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007611099
56000,33360,0.59571439,5.88E-07,27.19828796,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.0066611
57205,37613,0.657512546,6.85E-07,27.20118713,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007352108
56461,38663,0.684773684,7.83E-07,27.20436096,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007656934
55446,37346,0.673556387,8.03E-07,27.20024109,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007531505
55347,33779,0.610313237,8.81E-07,27.19767761,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.00682434
56223,36684,0.65247333,9.79E-07,27.19804382,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007295761
57200,39315,0.687325299,1.08E-06,27.20057678,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007685465
54517,37314,0.684447169,1.10E-06,27.20027161,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007653283
54312,33762,0.621630669,1.18E-06,27.1990509,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.006950888
54016,33826,0.626221955,1.49E-06,27.19749451,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007002226
55793,37601,0.673937738,2.00E-06,27.19703674,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.00753577
54906,35585,0.648107767,2.72E-06,27.19761658,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007246947
55839,36526,0.654130757,3.68E-06,27.19917297,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007314294
55551,35899,0.646235108,4.99E-06,27.19862366,-3200000,2.10E-07,55908.5,5000000,0.008019122,0.006351637,238,0.007226007
55844,36632,0.655970335,0,27.19816589,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007201046
55673,36944,0.663589299,1.96E-08,27.19862366,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007284684
55346,36473,0.65899986,3.92E-08,27.19758606,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007234303
55994,36780,0.656856179,5.88E-08,27.19926453,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.00721077
55622,36059,0.64828676,7.83E-08,27.2006073,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007116698
55459,36562,0.659261942,9.79E-08,27.204422,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.00723718
55530,36274,0.653232634,1.18E-07,27.2051239,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007170992
55973,36370,0.64977771,1.37E-07,27.2028656,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007133065
55390,36187,0.653312981,1.76E-07,27.2016449,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007171874
55596,36004,0.647600651,1.96E-07,27.1985321,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007109166
55979,36113,0.645117044,2.15E-07,27.20179749,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007081901
56443,36523,0.64707768,2.35E-07,27.20213318,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007103425
56219,36154,0.643092334,2.94E-07,27.20384216,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007059675
56875,36341,0.638962746,3.13E-07,27.2049408,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007014341
56622,35695,0.630408764,3.92E-07,27.20344543,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006920438
55732,35231,0.632150412,4.11E-07,27.20320129,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006939558
55498,34751,0.626166821,4.31E-07,27.20533752,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006873872
56597,35255,0.622913003,4.90E-07,27.19895935,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006838152
55634,34766,0.624905765,5.88E-07,27.19786072,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006860028
56423,34800,0.61676985,6.85E-07,27.19566345,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006770714
55713,33797,0.606626928,7.83E-07,27.19508362,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006659368
55942,34068,0.608987987,8.03E-07,27.19450378,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006685287
56207,34086,0.606437027,8.81E-07,27.19520569,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006657284
56036,33924,0.605396628,9.79E-07,27.19416809,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006645863
55463,33718,0.607936919,1.08E-06,27.19532776,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006673749
56822,34411,0.605593026,1.10E-06,27.19691467,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006648019
56930,34482,0.605691314,1.18E-06,27.20158386,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006649098
56390,34060,0.6040079,1.49E-06,27.20207214,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006630618
56589,34351,0.607026219,2.00E-06,27.20036316,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006663752
56216,36192,0.643802583,2.72E-06,27.20127869,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.007067472
55944,35453,0.63372314,3.68E-06,27.20051575,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006956823
56197,35384,0.629642248,4.99E-06,27.20207214,200000,2.10E-07,54888.5,5000000,0.007936452,0.006144896,234,0.006912024
8003,4815,0.601650119,0,27.19859314,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.00668313
7725,4691,0.607249975,1.96E-08,27.20213318,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006745333
7969,4934,0.619149983,3.92E-08,27.20115662,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006877518
7979,4812,0.603083849,5.88E-08,27.20344543,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006699055
8073,4781,0.592221737,7.83E-08,27.20243835,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006578399
7976,4805,0.602433026,9.79E-08,27.20399475,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006691826
7979,4766,0.597318709,1.18E-07,27.20304871,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006635016
8101,4855,0.599309444,1.37E-07,27.20475769,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006657129
8118,4729,0.58253336,1.76E-07,27.20524597,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006470781
8140,4792,0.588698506,1.96E-07,27.20469666,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006539263
7792,4751,0.609728694,2.15E-07,27.20207214,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006772866
7954,4633,0.582474947,2.35E-07,27.20033264,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006470132
7781,4580,0.588614047,2.94E-07,27.19837952,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006538325
7893,4873,0.617383301,3.13E-07,27.20063782,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006857894
7987,4765,0.596595228,3.92E-07,27.19889832,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.00662698
8010,4849,0.605369031,4.11E-07,27.19648743,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006724439
8025,4942,0.615826309,4.31E-07,27.19526672,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006840599
7906,4886,0.618012428,4.90E-07,27.19523621,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006864882
8019,4849,0.604689598,5.88E-07,27.19410706,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006716892
7931,4802,0.605472982,6.85E-07,27.19389343,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006725594
7979,4820,0.604086459,7.83E-07,27.19459534,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006710192
8194,4896,0.597511113,8.03E-07,27.19480896,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006637153
8117,4975,0.61291194,8.81E-07,27.19636536,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006808226
8039,4938,0.614256263,9.79E-07,27.19941711,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006823159
7950,4951,0.622768104,1.08E-06,27.20024109,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006917708
7897,5019,0.635558605,1.10E-06,27.20225525,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.007059785
8047,4987,0.619734824,1.18E-06,27.2016449,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006884014
8003,4987,0.623142123,1.49E-06,27.20289612,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006921863
8002,5228,0.653337479,2.00E-06,27.20375061,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.007257273
8028,5188,0.646238983,2.72E-06,27.20301819,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.007178423
8058,5187,0.643708944,3.68E-06,27.20191956,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.007150319
8257,5103,0.618021846,4.99E-06,27.20344543,-100000,2.05E-07,55540,5000000,0.00809445,0.006137343,46,0.006864987
50027,32917,0.657984793,0,27.19737244,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006570176
49279,32627,0.66208744,1.96E-08,27.19776917,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006611142
49852,33080,0.663564265,3.92E-08,27.19657898,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006625888
50149,33843,0.674849093,5.88E-08,27.19697571,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006738571
49766,34098,0.685166717,7.83E-08,27.19981384,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006841595
49956,34202,0.684642613,9.79E-08,27.20228577,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006836362
50143,34467,0.687374234,1.18E-07,27.20170593,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006863638
50282,34975,0.695577085,1.37E-07,27.19987488,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006945546
49759,34993,0.703249812,1.76E-07,27.20100403,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.00702216
49432,34982,0.707679391,1.96E-07,27.20072937,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.007066391
50247,35421,0.704937756,2.15E-07,27.201828,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.007039015
50525,36577,0.723938763,2.35E-07,27.19935608,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.007228746
49364,34998,0.708978355,2.94E-07,27.1999054,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.007079362
49604,35070,0.7069996,3.13E-07,27.19624329,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.007059603
49522,35026,0.707281768,3.92E-07,27.19963074,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.007062421
50286,35267,0.701328516,4.11E-07,27.1999054,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.007002976
50581,35370,0.69927454,4.31E-07,27.20014954,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006982466
49741,34750,0.698619008,4.90E-07,27.19725037,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.00697592
49917,32244,0.645952404,5.88E-07,27.19804382,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006450029
50371,31414,0.623652637,6.85E-07,27.1973114,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006227359
49893,29955,0.600384951,7.83E-07,27.19776917,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.005995024
50189,29658,0.590926409,8.03E-07,27.19892883,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.005900577
49880,29306,0.587530196,8.81E-07,27.19779968,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.005866665
49752,28899,0.580861211,9.79E-07,27.2026825,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.005800073
50715,29770,0.587005913,1.08E-06,27.204422,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.00586143
50327,29583,0.587815821,1.10E-06,27.20603943,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.005869517
50136,30461,0.607567549,1.18E-06,27.20259094,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006066744
50315,33428,0.66437459,1.49E-06,27.20262146,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.00663398
49836,32166,0.645437181,2.00E-06,27.20280457,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006444884
49897,32897,0.659298301,2.72E-06,27.19825745,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006583291
50272,31730,0.631166577,3.68E-06,27.19908142,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006302388
50018,32300,0.645767629,4.99E-06,27.19786072,-1600000,2.05E-07,49926.5,5000000,0.007204153,0.005851919,320,0.006448184
56800,40148,0.706831098,0,27.19490051,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.008107847
56130,40422,0.720149755,1.96E-08,27.19389343,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.008260622
56671,39886,0.703816891,3.92E-08,27.19895935,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.008073272
54463,37303,0.684923828,5.88E-08,27.19651794,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007856556
55730,36629,0.657258332,7.83E-08,27.20219421,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007539213
56149,35603,0.634080887,9.79E-08,27.20115662,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007273352
57085,34889,0.611176431,1.18E-07,27.19859314,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007010621
56380,34115,0.605090559,1.37E-07,27.20014954,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.006940812
56627,34648,0.611863732,1.76E-07,27.20176697,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007018505
56925,35207,0.618480563,1.96E-07,27.20469666,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007094405
57049,37301,0.653841555,2.15E-07,27.20481873,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.00750002
53718,36601,0.681354582,2.35E-07,27.20283508,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007815614
55900,39651,0.709320366,2.94E-07,27.19728088,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.008136401
56759,40102,0.706531227,3.13E-07,27.19816589,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.008104408
55982,35394,0.632239044,3.92E-07,27.19398499,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007252224
56624,34854,0.615534186,4.11E-07,27.19410706,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007060608
56055,34062,0.60765332,4.31E-07,27.1973114,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.006970209
53362,34096,0.638956666,4.90E-07,27.19947815,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.00732928
56608,40017,0.706914365,5.88E-07,27.19779968,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.008108803
56495,35430,0.627135277,6.85E-07,27.20021057,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007193681
54547,35656,0.65367496,7.83E-07,27.19911194,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007498109
55217,37460,0.678414404,8.03E-07,27.19935608,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007781888
56555,39096,0.691291809,8.81E-07,27.20091248,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007929601
57340,35346,0.616428435,9.79E-07,27.2016449,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007070866
56474,37664,0.666926503,1.08E-06,27.2000885,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007650114
56441,38628,0.684396207,1.10E-06,27.20252991,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007850504
55990,38477,0.68721211,1.18E-06,27.20237732,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007882804
55749,37008,0.663832664,1.49E-06,27.19664001,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007614625
56859,38713,0.680859804,2.00E-06,27.19880676,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007809939
56780,37002,0.651673257,2.72E-06,27.19728088,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007475148
56324,36743,0.652350783,3.68E-06,27.19703674,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.00748292
57310,37623,0.656482399,4.99E-06,27.19767761,-3500000,2.05E-07,57353.5,5000000,0.00829217,0.006498412,122,0.007530313
57174,34888,0.610207558,0,27.18891907,3500000,2.05E-07,52903,5000000,0.007687207,0.005921273,81,0.006456362
57391,35100,0.61159426,1.96E-08,27.19117737,3500000,2.05E-07,52903,5000000,0.007687207,0.005921273,81,0.006471034
56731,35628,0.628016531,3.92E-08,27.19459534,3500000,2.05E-07,52903,5000000,0.007687207,0.005921273,81,0.006644792
